"Pop"	"Treat"	"Pop_Treat"	"Tube"	"ID"	"Age"	"Density"	"Pupate"	"Cohort"	"ID_Cohort"
"4076"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A1"	"A1_Ctrl"	10	36	1	4	"A1_Ctrl_4"
"4077"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A1"	"A1_Ctrl"	10	36	1	4	"A1_Ctrl_4"
"4078"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A1"	"A1_Ctrl"	10	36	1	4	"A1_Ctrl_4"
"4079"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A1"	"A1_Ctrl"	10	36	1	4	"A1_Ctrl_4"
"4080"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A1"	"A1_Ctrl"	11	36	1	4	"A1_Ctrl_4"
"4081"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A1"	"A1_Ctrl"	11	36	1	4	"A1_Ctrl_4"
"4082"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A1"	"A1_Ctrl"	11	36	1	4	"A1_Ctrl_4"
"4083"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A1"	"A1_Ctrl"	11	36	1	4	"A1_Ctrl_4"
"4084"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A1"	"A1_Ctrl"	12	36	1	4	"A1_Ctrl_4"
"4085"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A1"	"A1_Ctrl"	12	36	1	4	"A1_Ctrl_4"
"4086"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A1"	"A1_Ctrl"	12	36	1	4	"A1_Ctrl_4"
"4087"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A1"	"A1_Ctrl"	12	36	1	4	"A1_Ctrl_4"
"4088"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A1"	"A1_Ctrl"	12	36	1	4	"A1_Ctrl_4"
"4089"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A1"	"A1_Ctrl"	13	36	1	4	"A1_Ctrl_4"
"4090"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A1"	"A1_Ctrl"	13	36	1	4	"A1_Ctrl_4"
"4091"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A1"	"A1_Ctrl"	13	36	1	4	"A1_Ctrl_4"
"4092"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A1"	"A1_Ctrl"	13	36	1	4	"A1_Ctrl_4"
"4093"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A1"	"A1_Ctrl"	13	36	1	4	"A1_Ctrl_4"
"4094"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A1"	"A1_Ctrl"	13	36	1	4	"A1_Ctrl_4"
"4095"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A1"	"A1_Ctrl"	14	36	1	4	"A1_Ctrl_4"
"4096"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A1"	"A1_Ctrl"	14	36	1	4	"A1_Ctrl_4"
"4097"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A1"	"A1_Ctrl"	14	36	1	4	"A1_Ctrl_4"
"4098"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A1"	"A1_Ctrl"	14	36	1	4	"A1_Ctrl_4"
"4099"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A1"	"A1_Ctrl"	14	36	1	4	"A1_Ctrl_4"
"4100"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A1"	"A1_Ctrl"	14	36	1	4	"A1_Ctrl_4"
"4101"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A1"	"A1_Ctrl"	14	36	1	4	"A1_Ctrl_4"
"4102"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A1"	"A1_Ctrl"	14	36	1	4	"A1_Ctrl_4"
"4103"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A1"	"A1_Ctrl"	14	36	1	4	"A1_Ctrl_4"
"4104"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A1"	"A1_Ctrl"	15	36	1	4	"A1_Ctrl_4"
"4105"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A2"	"A2_Ctrl"	10	20	1	4	"A2_Ctrl_4"
"4106"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A2"	"A2_Ctrl"	10	20	1	4	"A2_Ctrl_4"
"4107"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A2"	"A2_Ctrl"	10	20	1	4	"A2_Ctrl_4"
"4108"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A2"	"A2_Ctrl"	10	20	1	4	"A2_Ctrl_4"
"4109"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A2"	"A2_Ctrl"	10	20	1	4	"A2_Ctrl_4"
"4110"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A2"	"A2_Ctrl"	10	20	1	4	"A2_Ctrl_4"
"4111"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A2"	"A2_Ctrl"	10	20	1	4	"A2_Ctrl_4"
"4112"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A2"	"A2_Ctrl"	10	20	1	4	"A2_Ctrl_4"
"4113"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A2"	"A2_Ctrl"	10	20	1	4	"A2_Ctrl_4"
"4114"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A2"	"A2_Ctrl"	10	20	1	4	"A2_Ctrl_4"
"4115"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A2"	"A2_Ctrl"	11	20	1	4	"A2_Ctrl_4"
"4116"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A2"	"A2_Ctrl"	11	20	1	4	"A2_Ctrl_4"
"4117"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A2"	"A2_Ctrl"	11	20	1	4	"A2_Ctrl_4"
"4118"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A2"	"A2_Ctrl"	11	20	1	4	"A2_Ctrl_4"
"4119"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A2"	"A2_Ctrl"	12	20	1	4	"A2_Ctrl_4"
"4120"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A2"	"A2_Ctrl"	12	20	1	4	"A2_Ctrl_4"
"4121"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A2"	"A2_Ctrl"	12	20	1	4	"A2_Ctrl_4"
"4122"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A2"	"A2_Ctrl"	13	20	1	4	"A2_Ctrl_4"
"4123"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A2"	"A2_Ctrl"	13	20	1	4	"A2_Ctrl_4"
"4124"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A2"	"A2_Ctrl"	13	20	1	4	"A2_Ctrl_4"
"4125"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A3"	"A3_Ctrl"	9	23	1	4	"A3_Ctrl_4"
"4126"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A3"	"A3_Ctrl"	9	23	1	4	"A3_Ctrl_4"
"4127"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A3"	"A3_Ctrl"	10	23	1	4	"A3_Ctrl_4"
"4128"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A3"	"A3_Ctrl"	10	23	1	4	"A3_Ctrl_4"
"4129"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A3"	"A3_Ctrl"	10	23	1	4	"A3_Ctrl_4"
"4130"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A3"	"A3_Ctrl"	10	23	1	4	"A3_Ctrl_4"
"4131"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A3"	"A3_Ctrl"	11	23	1	4	"A3_Ctrl_4"
"4132"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A3"	"A3_Ctrl"	11	23	1	4	"A3_Ctrl_4"
"4133"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A3"	"A3_Ctrl"	11	23	1	4	"A3_Ctrl_4"
"4134"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A3"	"A3_Ctrl"	12	23	1	4	"A3_Ctrl_4"
"4135"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A3"	"A3_Ctrl"	12	23	1	4	"A3_Ctrl_4"
"4136"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A3"	"A3_Ctrl"	12	23	1	4	"A3_Ctrl_4"
"4137"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A3"	"A3_Ctrl"	12	23	1	4	"A3_Ctrl_4"
"4138"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A3"	"A3_Ctrl"	12	23	1	4	"A3_Ctrl_4"
"4139"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A3"	"A3_Ctrl"	13	23	1	4	"A3_Ctrl_4"
"4140"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A3"	"A3_Ctrl"	13	23	1	4	"A3_Ctrl_4"
"4141"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A3"	"A3_Ctrl"	13	23	1	4	"A3_Ctrl_4"
"4142"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A3"	"A3_Ctrl"	13	23	1	4	"A3_Ctrl_4"
"4143"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A3"	"A3_Ctrl"	13	23	1	4	"A3_Ctrl_4"
"4144"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A3"	"A3_Ctrl"	14	23	1	4	"A3_Ctrl_4"
"4145"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A3"	"A3_Ctrl"	14	23	1	4	"A3_Ctrl_4"
"4146"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A3"	"A3_Ctrl"	14	23	1	4	"A3_Ctrl_4"
"4147"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A3"	"A3_Ctrl"	15	23	1	4	"A3_Ctrl_4"
"4148"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A4"	"A4_Ctrl"	9	32	1	4	"A4_Ctrl_4"
"4149"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A4"	"A4_Ctrl"	9	32	1	4	"A4_Ctrl_4"
"4150"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A4"	"A4_Ctrl"	10	32	1	4	"A4_Ctrl_4"
"4151"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A4"	"A4_Ctrl"	10	32	1	4	"A4_Ctrl_4"
"4152"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A4"	"A4_Ctrl"	10	32	1	4	"A4_Ctrl_4"
"4153"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A4"	"A4_Ctrl"	10	32	1	4	"A4_Ctrl_4"
"4154"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A4"	"A4_Ctrl"	10	32	1	4	"A4_Ctrl_4"
"4155"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A4"	"A4_Ctrl"	10	32	1	4	"A4_Ctrl_4"
"4156"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A4"	"A4_Ctrl"	10	32	1	4	"A4_Ctrl_4"
"4157"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A4"	"A4_Ctrl"	10	32	1	4	"A4_Ctrl_4"
"4158"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A4"	"A4_Ctrl"	10	32	1	4	"A4_Ctrl_4"
"4159"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A4"	"A4_Ctrl"	10	32	1	4	"A4_Ctrl_4"
"4160"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A4"	"A4_Ctrl"	10	32	1	4	"A4_Ctrl_4"
"4161"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A4"	"A4_Ctrl"	11	32	1	4	"A4_Ctrl_4"
"4162"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A4"	"A4_Ctrl"	11	32	1	4	"A4_Ctrl_4"
"4163"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A4"	"A4_Ctrl"	11	32	1	4	"A4_Ctrl_4"
"4164"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A4"	"A4_Ctrl"	11	32	1	4	"A4_Ctrl_4"
"4165"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A4"	"A4_Ctrl"	11	32	1	4	"A4_Ctrl_4"
"4166"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A4"	"A4_Ctrl"	12	32	1	4	"A4_Ctrl_4"
"4167"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A4"	"A4_Ctrl"	12	32	1	4	"A4_Ctrl_4"
"4168"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A4"	"A4_Ctrl"	12	32	1	4	"A4_Ctrl_4"
"4169"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A4"	"A4_Ctrl"	12	32	1	4	"A4_Ctrl_4"
"4170"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A4"	"A4_Ctrl"	13	32	1	4	"A4_Ctrl_4"
"4171"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A4"	"A4_Ctrl"	13	32	1	4	"A4_Ctrl_4"
"4172"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A4"	"A4_Ctrl"	13	32	1	4	"A4_Ctrl_4"
"4173"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A4"	"A4_Ctrl"	13	32	1	4	"A4_Ctrl_4"
"4174"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A4"	"A4_Ctrl"	13	32	1	4	"A4_Ctrl_4"
"4175"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A4"	"A4_Ctrl"	13	32	1	4	"A4_Ctrl_4"
"4176"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A4"	"A4_Ctrl"	14	32	1	4	"A4_Ctrl_4"
"4177"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A4"	"A4_Ctrl"	14	32	1	4	"A4_Ctrl_4"
"4178"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A4"	"A4_Ctrl"	14	32	1	4	"A4_Ctrl_4"
"4179"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A4"	"A4_Ctrl"	14	32	1	4	"A4_Ctrl_4"
"4180"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	10	39	1	4	"A5_Ctrl_4"
"4181"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	10	39	1	4	"A5_Ctrl_4"
"4182"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	10	39	1	4	"A5_Ctrl_4"
"4183"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	10	39	1	4	"A5_Ctrl_4"
"4184"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	10	39	1	4	"A5_Ctrl_4"
"4185"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	10	39	1	4	"A5_Ctrl_4"
"4186"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	11	39	1	4	"A5_Ctrl_4"
"4187"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	11	39	1	4	"A5_Ctrl_4"
"4188"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	11	39	1	4	"A5_Ctrl_4"
"4189"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	11	39	1	4	"A5_Ctrl_4"
"4190"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	11	39	1	4	"A5_Ctrl_4"
"4191"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	11	39	1	4	"A5_Ctrl_4"
"4192"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	11	39	1	4	"A5_Ctrl_4"
"4193"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	11	39	1	4	"A5_Ctrl_4"
"4194"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	11	39	1	4	"A5_Ctrl_4"
"4195"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	11	39	1	4	"A5_Ctrl_4"
"4196"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	11	39	1	4	"A5_Ctrl_4"
"4197"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	12	39	1	4	"A5_Ctrl_4"
"4198"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	12	39	1	4	"A5_Ctrl_4"
"4199"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	12	39	1	4	"A5_Ctrl_4"
"4200"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	13	39	1	4	"A5_Ctrl_4"
"4201"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	13	39	1	4	"A5_Ctrl_4"
"4202"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	13	39	1	4	"A5_Ctrl_4"
"4203"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	13	39	1	4	"A5_Ctrl_4"
"4204"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	13	39	1	4	"A5_Ctrl_4"
"4205"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	13	39	1	4	"A5_Ctrl_4"
"4206"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	13	39	1	4	"A5_Ctrl_4"
"4207"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	13	39	1	4	"A5_Ctrl_4"
"4208"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	13	39	1	4	"A5_Ctrl_4"
"4209"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	13	39	1	4	"A5_Ctrl_4"
"4210"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	14	39	1	4	"A5_Ctrl_4"
"4211"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	14	39	1	4	"A5_Ctrl_4"
"4212"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	14	39	1	4	"A5_Ctrl_4"
"4213"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	14	39	1	4	"A5_Ctrl_4"
"4214"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	14	39	1	4	"A5_Ctrl_4"
"4215"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	14	39	1	4	"A5_Ctrl_4"
"4216"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	14	39	1	4	"A5_Ctrl_4"
"4217"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	15	39	1	4	"A5_Ctrl_4"
"4218"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A5"	"A5_Ctrl"	17	39	1	4	"A5_Ctrl_4"
"4219"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A8"	"A8_Ctrl"	10	22	1	4	"A8_Ctrl_4"
"4220"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A8"	"A8_Ctrl"	10	22	1	4	"A8_Ctrl_4"
"4221"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A8"	"A8_Ctrl"	10	22	1	4	"A8_Ctrl_4"
"4222"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A8"	"A8_Ctrl"	10	22	1	4	"A8_Ctrl_4"
"4223"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A8"	"A8_Ctrl"	10	22	1	4	"A8_Ctrl_4"
"4224"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A8"	"A8_Ctrl"	10	22	1	4	"A8_Ctrl_4"
"4225"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A8"	"A8_Ctrl"	10	22	1	4	"A8_Ctrl_4"
"4226"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A8"	"A8_Ctrl"	10	22	1	4	"A8_Ctrl_4"
"4227"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A8"	"A8_Ctrl"	10	22	1	4	"A8_Ctrl_4"
"4228"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A8"	"A8_Ctrl"	11	22	1	4	"A8_Ctrl_4"
"4229"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A8"	"A8_Ctrl"	11	22	1	4	"A8_Ctrl_4"
"4230"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A8"	"A8_Ctrl"	11	22	1	4	"A8_Ctrl_4"
"4231"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A8"	"A8_Ctrl"	11	22	1	4	"A8_Ctrl_4"
"4232"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A8"	"A8_Ctrl"	12	22	1	4	"A8_Ctrl_4"
"4233"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A8"	"A8_Ctrl"	12	22	1	4	"A8_Ctrl_4"
"4234"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A8"	"A8_Ctrl"	12	22	1	4	"A8_Ctrl_4"
"4235"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A8"	"A8_Ctrl"	13	22	1	4	"A8_Ctrl_4"
"4236"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A8"	"A8_Ctrl"	13	22	1	4	"A8_Ctrl_4"
"4237"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A8"	"A8_Ctrl"	13	22	1	4	"A8_Ctrl_4"
"4238"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A8"	"A8_Ctrl"	13	22	1	4	"A8_Ctrl_4"
"4239"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A8"	"A8_Ctrl"	14	22	1	4	"A8_Ctrl_4"
"4240"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A8"	"A8_Ctrl"	16	22	1	4	"A8_Ctrl_4"
"4241"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A9"	"A9_Ctrl"	9	35	1	4	"A9_Ctrl_4"
"4242"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A9"	"A9_Ctrl"	10	35	1	4	"A9_Ctrl_4"
"4243"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A9"	"A9_Ctrl"	11	35	1	4	"A9_Ctrl_4"
"4244"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A9"	"A9_Ctrl"	11	35	1	4	"A9_Ctrl_4"
"4245"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A9"	"A9_Ctrl"	11	35	1	4	"A9_Ctrl_4"
"4246"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A9"	"A9_Ctrl"	11	35	1	4	"A9_Ctrl_4"
"4247"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A9"	"A9_Ctrl"	11	35	1	4	"A9_Ctrl_4"
"4248"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A9"	"A9_Ctrl"	11	35	1	4	"A9_Ctrl_4"
"4249"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A9"	"A9_Ctrl"	11	35	1	4	"A9_Ctrl_4"
"4250"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A9"	"A9_Ctrl"	11	35	1	4	"A9_Ctrl_4"
"4251"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A9"	"A9_Ctrl"	11	35	1	4	"A9_Ctrl_4"
"4252"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A9"	"A9_Ctrl"	11	35	1	4	"A9_Ctrl_4"
"4253"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A9"	"A9_Ctrl"	11	35	1	4	"A9_Ctrl_4"
"4254"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A9"	"A9_Ctrl"	11	35	1	4	"A9_Ctrl_4"
"4255"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A9"	"A9_Ctrl"	11	35	1	4	"A9_Ctrl_4"
"4256"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A9"	"A9_Ctrl"	11	35	1	4	"A9_Ctrl_4"
"4257"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A9"	"A9_Ctrl"	11	35	1	4	"A9_Ctrl_4"
"4258"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A9"	"A9_Ctrl"	11	35	1	4	"A9_Ctrl_4"
"4259"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A9"	"A9_Ctrl"	12	35	1	4	"A9_Ctrl_4"
"4260"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A9"	"A9_Ctrl"	12	35	1	4	"A9_Ctrl_4"
"4261"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A9"	"A9_Ctrl"	12	35	1	4	"A9_Ctrl_4"
"4262"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A9"	"A9_Ctrl"	12	35	1	4	"A9_Ctrl_4"
"4263"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A9"	"A9_Ctrl"	12	35	1	4	"A9_Ctrl_4"
"4264"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A9"	"A9_Ctrl"	12	35	1	4	"A9_Ctrl_4"
"4265"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A9"	"A9_Ctrl"	12	35	1	4	"A9_Ctrl_4"
"4266"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A9"	"A9_Ctrl"	12	35	1	4	"A9_Ctrl_4"
"4267"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A9"	"A9_Ctrl"	12	35	1	4	"A9_Ctrl_4"
"4268"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A9"	"A9_Ctrl"	12	35	1	4	"A9_Ctrl_4"
"4269"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A9"	"A9_Ctrl"	13	35	1	4	"A9_Ctrl_4"
"4270"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A9"	"A9_Ctrl"	13	35	1	4	"A9_Ctrl_4"
"4271"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A9"	"A9_Ctrl"	13	35	1	4	"A9_Ctrl_4"
"4272"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A9"	"A9_Ctrl"	13	35	1	4	"A9_Ctrl_4"
"4273"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A9"	"A9_Ctrl"	14	35	1	4	"A9_Ctrl_4"
"4274"	"Akaa"	"Ctrl"	"Akaa_Ctrl"	"A9"	"A9_Ctrl"	14	35	1	4	"A9_Ctrl_4"
